LAMMPS restart file after 2ns annealing

1810 atoms
2 atom types

0.0 25.994814 xlo xhi
0.0 25.994814 ylo yhi
0.0 46.795331 zlo zhi

Masses

1 28.0855  # Si
2 47.867   # Ti

Atoms # atomic

1115 2 8.618910 4.935420 20.602600
228 1 10.158000 6.933110 20.871500
1235 2 11.544900 5.011270 19.664900
326 1 16.229900 5.712020 17.792600
417 1 15.703400 3.912220 19.922200
433 1 13.766700 5.664350 18.668500
1452 2 15.785600 6.539360 20.318000
76 1 18.254800 6.440940 19.323700
707 1 17.862700 4.572840 21.017700
1596 2 20.164500 4.751590 19.659300
352 1 22.525500 3.966980 18.839800
1716 2 22.570400 6.617440 18.833500
1572 2 22.466500 4.536710 21.328800
1715 2 24.824800 4.832780 19.422400
100 1 24.094700 6.719640 20.985000
755 2 2.691700 8.515790 19.241900
216 1 0.936800 10.028500 18.310900
134 1 4.970840 7.846810 18.339400
1019 2 5.521880 8.939730 20.553800
419 1 7.980070 9.450520 19.940900
995 2 10.304200 8.496730 18.767600
185 1 12.480800 7.484300 20.076200
227 1 10.867100 10.396400 20.513600
13 1 13.841200 10.020900 19.957900
442 1 16.138200 8.577020 18.816500
338 1 18.492500 10.313400 18.087600
1357 2 18.149300 8.820430 20.242400
193 1 23.319600 8.964390 17.850400
608 1 20.263200 10.130600 20.210500
318 1 20.552600 7.470730 20.163900
1718 2 22.649700 9.077900 20.146300
522 1 26.383600 9.087460 20.764800
758 2 25.546700 7.910920 18.685000
780 2 1.548400 11.426200 20.376700
28 1 2.162930 13.456000 18.797300
296 1 3.898110 10.718500 20.071000
371 1 6.757630 13.473000 18.595700
1116 2 5.906310 10.687300 18.153800
899 2 4.549430 13.254900 20.009400
279 1 6.638350 11.753300 20.690900
900 2 8.909590 11.513100 18.989500
485 1 10.279500 13.092600 20.979500
258 1 11.269100 12.382200 18.507300
1379 2 12.712900 12.333900 20.662600
701 1 13.789600 12.553300 18.320700
342 1 15.275500 12.437600 20.940600
1356 2 15.910000 11.130900 18.592800
111 1 17.865600 11.364600 20.437000
1499 2 19.635000 12.697000 18.805100
